FSCS Key,Library Name,Locale,Service Area Population,Hours/Year,Physical Visits,Reference Transactions,Registered Users,Inter-library Loans to Other Library,Inter-library Loans from Other Library
NE9008,LA VISTA PUBLIC LIBRARY,Suburban,"16,648","3,704","63,189",0,"1,751",387,382
NE9009,BARIGHT PUBLIC LIBRARY,Suburban,"8,210","3,196","40,600","2,853","6,031",306,475
NE9012,BOB & WAUNETA BURKLEY LIBRARY & RESOURCE CENTER,Rural,507,780,"1,708",12,283,0,0
NE9013,GIBBON PUBLIC LIBRARY,Rural,"1,889","1,976","5,995",165,"1,774",0,582
NE9016,BIG SPRINGS PUBLIC LIBRARY,Rural,402,320,993,24,60,0,0
NE9020,DALTON PUBLIC LIBRARY,Rural,289,500,64,9,151,0,0
NE9022,DUNDY COUNTY LIBRARY,Rural,"1,635","1,435","5,557","5,557",982,0,3
NE9023,FAITH MEMORIAL LIBRARY,Rural,314,620,579,3,274,0,0
NE9024,FINCH MEMORIAL LIBRARY,Rural,591,"1,378","2,383","1,021",258,0,11
NE9026,JOHN G SMITH MEMORIAL LIBRARY,Rural,146,,712,91,140,59,0
NE9026,JOHN G SMITH MEMORIAL LIBRARY,Rural,146,-1,,,,,
NE9027,KEYA PAHA COUNTY LIBRARY,Rural,787,576,879,125,90,0,0
NE9030,NEHAWKA PUBLIC LIBRARY,Rural,172,,839,107,133,69,0
NE9030,NEHAWKA PUBLIC LIBRARY,Rural,172,-1,,,,,
NE9034,PETERSBURG PUBLIC LIBRARY,Rural,330,108,312,5,200,0,0
NE9035,PLYMOUTH PUBLIC LIBRARY,Rural,359,832,"1,143",30,280,0,18
NE9038,SCOTIA PUBLIC LIBRARY & HERITAGE CENTER,Rural,294,728,"1,664",81,319,0,2
NE9039,SIOUX COUNTY PUBLIC LIBRARY,Rural,"1,143","1,352","1,723",450,330,0,0
NE9040,SPALDING PUBLIC LIBRARY,Rural,409,520,912,203,267,0,99
NE9041,SPRINGBANK TOWNSHIP LIBRARY,Rural,348,,"1,697",217,269,140,136
NE9041,SPRINGBANK TOWNSHIP LIBRARY,Rural,348,-1,,,,,
NE9042,STELLA COMMUNITY LIBRARY,Rural,148,,330,78,32,60,36
NE9042,STELLA COMMUNITY LIBRARY,Rural,148,-1,,,,,
NE9043,STERLING PUBLIC LIBRARY,Rural,486,"1,040","2,628",400,200,0,0
NE9046,THOMAS COUNTY LIBRARY,Rural,673,,"6,612",357,611,272,22
NE9046,THOMAS COUNTY LIBRARY,Rural,673,-1,,,,,
NE9054,JACKSON COMMUNITY LIBRARY,Rural,202,450,"2,700",83,208,48,144
NE9055,AULD-DOUDNA PUBLIC LIBRARY,Rural,196,,342,41,214,79,0
NE9055,AULD-DOUDNA PUBLIC LIBRARY,Rural,196,-1,,,,,
NE9056,UNADILLA COMMUNITY LIBRARY,Rural,295,208,400,0,32,0,0
NH0003,TUCKER FREE LIBRARY,Rural,"4,536","1,872","11,138","2,301","1,361",935,985
NH0004,HILL PUBLIC LIBRARY,Rural,"1,028","1,664","2,374",530,787,208,159
NH0005,FULLER PUBLIC LIBRARY,Town,"6,001","1,296","15,507","3,044","2,833",576,"1,291"
NH0006,HINSDALE PUBLIC LIBRARY,Rural,"3,980",,"11,765","1,698","1,899","2,053","2,110"
NH0006,HINSDALE PUBLIC LIBRARY,Rural,"3,980",-1,,,,,
NH0007,HOLDERNESS LIBRARY,Rural,"2,029","1,283","10,566","5,683","1,864",513,686
NH0008,HOLLIS SOCIAL LIBRARY,Rural,"8,478","2,320","28,252","3,126","4,491","1,163","1,526"
NH0009,HOOKSETT PUBLIC LIBRARY,Suburban,"14,537","1,632","45,320",421,"6,810",901,342
NH0010,HOPKINTON TOWN LIBRARY,Rural,"5,986","1,969","15,739","2,909","3,167",479,"1,570"
NH0011,GEORGE H. AND ELLA M. RODGERS MEMORIAL LIBRARY,Suburban,"25,881","2,678","57,388","5,564","2,844",850,"2,620"
NH0012,KIMBALL LIBRARY,Suburban,"7,271","2,705","32,888",279,"4,256","1,002","1,143"
NH0013,JACKSON PUBLIC LIBRARY,Rural,"1,039","1,456","11,787",244,964,"1,987",510
NH0014,JAFFREY PUBLIC LIBRARY,Town,"5,395","2,262","32,837","19,739","4,910",567,926
NH0015,"MARC A. HURZELER, M.D. LIBRARY",Rural,"1,057",832,"1,426",12,564,343,144
NH0016,KEENE PUBLIC LIBRARY,Town,"22,497","2,610","78,569","22,074","13,258","1,272","1,503"
NH0017,KENSINGTON SOCIAL & PUBLIC LIBRARY,Rural,"2,123","1,664","5,756",200,542,504,453
NH0018,KINGSTON COMMUNITY LIBRARY,Rural,"6,353","1,585","25,066","3,647","7,030",955,"1,265"
NH0019,LACONIA PUBLIC LIBRARY,Town,"17,090","2,960","64,294","9,412","4,590",961,"1,085"
NH0020,WILLIAM D. WEEKS MEMORIAL LIBRARY,Rural,"3,245","1,788","23,972","2,548","2,971",771,353
NH0021,LEBANON PUBLIC LIBRARY,Town,"15,061","5,696","48,339","13,119","7,765",910,"1,867"
NH0022,LEE PUBLIC LIBRARY,Rural,"4,591","1,995","11,317",50,"2,117","1,495","1,850"
NH0023,GRIFFIN FREE PUBLIC LIBRARY,Rural,"6,074","1,768","7,148","2,224","3,976","1,222","1,032"
NH0024,MINER MEMORIAL LIBRARY,Rural,"1,143",656,891,6,917,335,202
NH0025,LINCOLN PUBLIC LIBRARY,Rural,"1,652","2,808","6,000","1,200","1,669",354,294
NH0026,LISBON PUBLIC LIBRARY,Rural,"1,621","1,108","3,000",40,"2,663",191,146
NH0027,AARON CUTLER MEMORIAL LIBRARY,Rural,"8,621","1,950","20,079","1,434","2,932",534,"1,201"
NH0028,LITTLETON PUBLIC LIBRARY,Town,"6,057","2,002","20,999","1,281","1,875",520,593
NH0029,LEACH LIBRARY,Suburban,"26,419","2,396","32,798","18,813","13,075","2,971","1,363"
NH0030,MAXFIELD PUBLIC LIBRARY,Rural,"5,675","1,872","8,963",0,"3,039",460,534
NH0031,CONVERSE FREE LIBRARY,Rural,"1,757","1,504","14,126","2,340","1,123","1,252",770
NH0032,J.A. TARBELL LIBRARY,Rural,"1,723","1,144","1,786",260,483,518,123
NH0033,MADISON LIBRARY,Rural,"2,606","1,716","6,871",898,"1,202","2,164","2,408"
NH0034,OSCAR FOSS MEMORIAL LIBRARY,Rural,"5,000","1,644","9,782","3,100","2,093",706,469
NH0035,MANCHESTER CITY LIBRARY,City,"115,954","3,608","117,947","34,639","54,158","1,314",925
NH0036,FROST FREE LIBRARY,Town,"2,110","1,482","5,128",110,"1,147",676,415
NH0037,MARLOW TOWN LIBRARY,Rural,756,728,832,0,351,456,99
NH0038,MASON PUBLIC LIBRARY,Rural,"1,465",988,"3,576",697,870,284,242
NH0039,MEREDITH PUBLIC LIBRARY,Rural,"6,741","2,392","46,224","1,423","4,928",979,"2,022"
NH0040,MERRIMACK PUBLIC LIBRARY,Suburban,"27,165","2,921","55,720","8,130","13,582",945,880
NH0041,MILAN PUBLIC LIBRARY,Rural,"1,367",832,446,2,446,0,0
NH0042,WILLIAM Y. WADLEIGH MEMORIAL LIBRARY,Suburban,"16,534","2,492","47,599","7,176","7,898","16,582","17,698"
NH0043,NUTE LIBRARY,Suburban,"4,525","1,040","1,449","1,128",784,290,38
NH0044,MILTON FREE PUBLIC LIBRARY,Rural,"4,525","1,339","2,292",156,926,623,212
NH0045,BARRINGTON PUBLIC LIBRARY,Rural,"9,432","2,452","32,156",289,"3,899","1,078",815
NH0046,MONROE PUBLIC LIBRARY,Rural,877,884,780,208,248,241,193
NH0047,DALAND MEMORIAL LIBRARY,Rural,"2,613","1,924","13,908",500,"1,692",512,"1,006"
NH0048,MOULTONBOROUGH PUBLIC LIBRARY,Rural,"4,983","2,388","35,366",130,"3,817",957,"1,400"
NH0049,NASHUA PUBLIC LIBRARY,City,"92,043","3,350","104,896","23,011","53,000","1,036","1,521"
NH0050,OLIVIA RODHAM MEMORIAL LIBRARY,Rural,638,884,"2,693",532,449,445,566
NH0051,WHIPPLE FREE LIBRARY,Rural,"6,218","1,768","12,747","2,185","2,934",744,"1,134"
NH0052,NEWBURY PUBLIC LIBRARY,Rural,"2,208","2,132","14,160",516,"1,806",669,"1,310"
NH0053,NEW CASTLE PUBLIC LIBRARY,Suburban,"1,009","1,248","1,300","1,830",677,525,210
NH0054,NEW DURHAM PUBLIC LIBRARY,Rural,"2,749","1,768","10,115","1,008",682,506,921
NH0055,PAUL MEMORIAL LIBRARY,Suburban,"1,790","1,743","3,787",64,"1,409",518,583
NH0056,BARTLETT PUBLIC LIBRARY,Rural,"3,233","1,144",832,85,"2,223",341,589
NH0057,GORDON-NASH LIBRARY AT NEW HAMPTON SCHOOL,Rural,"2,419","2,400","5,168",25,"1,104",271,174
NH0058,LANGDON LIBRARY,Rural,819,"2,089","5,128",137,366,829,320
NH0059,NEW IPSWICH LIBRARY,Rural,"5,276","1,248","3,908",155,"1,443",424,624
NH0060,TRACY MEMORIAL LIBRARY,Rural,"4,389","2,184","32,500","1,872","1,766","1,200","1,104"
NH0061,NEWMARKET PUBLIC LIBRARY,Suburban,"9,496","2,444","59,131","7,513","2,116",975,"2,155"
NH0062,RICHARDS FREE LIBRARY,Town,"6,364","2,303","31,643","1,433","2,481",559,"1,445"
NH0063,GALE LIBRARY,Suburban,"4,881","1,430","5,319",796,"5,621","1,278",254
NH0064,NORTH HAMPTON PUBLIC LIBRARY,Suburban,"4,578","2,446","19,717",0,"2,844",811,750
NH0065,NORTHUMBERLAND PUBLIC LIBRARY,Rural,"2,131","1,456","3,580",520,"1,638",626,603
NH0066,CHESLEY MEMORIAL LIBRARY,Rural,"4,698","1,820","5,124",418,"2,781",952,654
NH0067,BATH PUBLIC LIBRARY,Rural,"1,092","1,508","7,946","6,056","1,208",213,348
NH0068,BLAISDELL MEMORIAL LIBRARY,Rural,"5,331","1,944","28,033","1,026","3,575",835,923
NH0071,ORFORD FREE LIBRARY,Rural,"1,251",702,"1,417",26,231,356,63
NH0072,OSSIPEE PUBLIC LIBRARY,Rural,"4,472","1,658","8,138","1,908","2,049",642,478
NH0073,PELHAM PUBLIC LIBRARY,Suburban,"14,421","2,912","36,463","9,875","6,419","1,019","1,070"
NH0074,PEMBROKE TOWN LIBRARY,Suburban,"7,390","2,080","9,586",464,"1,732",523,585
NH0075,PETERBOROUGH TOWN LIBRARY,Town,"6,508","2,496","53,791","5,163","3,397",587,"1,938"
NH0076,PIERMONT PUBLIC LIBRARY,Rural,783,816,"3,120",156,482,382,174
NH0077,BREMER POND MEMORIAL LIBRARY,Rural,811,,83,353,138,395,0
NH0077,BREMER POND MEMORIAL LIBRARY,Rural,811,-1,,,,,
NH0078,BEDFORD PUBLIC LIBRARY,Suburban,"23,800","3,066","87,000","4,912","13,238","22,702","24,489"
NH0079,JOSIAH CARPENTER LIBRARY,Rural,"4,131","1,612","7,205",100,"1,489",365,"1,537"
NH0080,PHILIP READ MEMORIAL LIBRARY,Rural,"2,495","2,028","4,892","1,542",638,672,784
NH0081,MERIDEN LIBRARY,Rural,"2,495",208,"2,570","1,092",562,0,309
NH0082,PLAISTOW PUBLIC LIBRARY,Suburban,"7,914","2,074","27,773","3,574","3,083","4,868","1,688"
NH0083,PEASE PUBLIC LIBRARY,Town,"6,412","2,496","19,515","8,008","3,266",863,"1,401"
NH0084,PORTSMOUTH PUBLIC LIBRARY,Suburban,"22,252","3,502","108,132","15,552","16,535","1,827","2,391"
NH0085,DUDLEY-TUCKER LIBRARY,Suburban,"10,903",,"10,268","1,505","7,894","10,600",797
NH0085,DUDLEY-TUCKER LIBRARY,Suburban,"10,903",-1,,,,,
NH0086,RICHMOND PUBLIC LIBRARY,Rural,"1,219",780,"1,800",104,544,568,607
NH0087,INGALLS MEMORIAL LIBRARY,Rural,"6,421","1,898","16,353",0,"2,779","1,450","1,969"
NH0088,BELMONT PUBLIC LIBRARY,Rural,"7,421","1,680","9,169","1,611","2,111","1,030","1,224"
NH0089,ROCHESTER PUBLIC LIBRARY,Suburban,"32,913","2,730","72,697","9,396","3,852","1,624","1,052"
NH0090,EAST ROCHESTER PUBLIC LIBRARY,Suburban,"30,809",416,410,198,155,"22,790",0
NH0091,BYRON G. MERRILL LIBRARY,Rural,"1,515",529,"7,149",0,483,179,198
NH0092,RYE PUBLIC LIBRARY,Suburban,"5,590","2,808","39,143","3,235","3,671","1,302","1,161"
NH0093,KELLEY LIBRARY,Suburban,"30,711","3,250","71,972","1,272","8,387","1,156",556
NH0094,SALISBURY FREE LIBRARY,Rural,"1,451","1,107","2,098",17,522,600,185
NH0095,SANBORNTON PUBLIC LIBRARY,Rural,"3,063","1,683","5,950",697,"1,077",554,758
NH0096,SANDOWN PUBLIC LIBRARY,Rural,"6,621","2,184","13,825","2,743","1,438",530,"2,717"
NH0097,SAMUEL H. WENTWORTH LIBRARY,Rural,"1,494","1,644","3,588",624,631,588,607
NH0098,SEABROOK LIBRARY,Suburban,"8,491","2,374","30,059",361,"2,443","1,631",854
NH0099,G.E.P. DODGE LIBRARY,Rural,"1,520","1,716","4,234","4,212","1,568",755,564
NH0101,SOMERSWORTH PUBLIC LIBRARY,Suburban,"12,008","2,020","23,642","2,230","1,604","1,107",828
NH0102,SOUTH HAMPTON FREE PUBLIC LIBRARY,Rural,905,"1,080","1,473",394,628,0,0
NH0103,LIBBIE A. CASS MEMORIAL LIBRARY,Rural,"1,283","1,352","2,756",80,630,799,418
NH0106,DAVIS PUBLIC LIBRARY,Rural,"1,390",,"2,878",605,418,677,312
NH0106,DAVIS PUBLIC LIBRARY,Rural,"1,390",-1,,,,,
NH0107,HILL LIBRARY,Rural,"4,271","2,028","6,568","1,300","1,153","1,241","1,227"
NH0110,BERLIN PUBLIC LIBRARY,Town,"9,601","1,972","6,100",956,"4,009",431,151
NH0111,STRATFORD PUBLIC LIBRARY,Rural,677,"1,092",821,0,587,195,32
NH0112,WIGGIN MEMORIAL LIBRARY,Rural,"7,842","2,463","45,535","3,249","1,428",989,629
NH0113,RICHARDSON MEMORIAL LIBRARY,Rural,657,"1,040","2,500",20,500,0,0
NH0114,SULLIVAN PUBLIC LIBRARY,Rural,669,761,"1,285",48,732,594,294
NH0115,ABBOTT LIBRARY,Rural,"3,378","2,860","21,245","2,190","2,454","1,008",843
NH0116,REED FREE LIBRARY,Rural,828,,68,6,102,404,0
NH0116,REED FREE LIBRARY,Rural,828,-1,,,,,
NH0117,MT. CAESAR UNION LIBRARY,Rural,"7,359","1,560","6,419","3,049","2,680","1,039",773
NH0118,STRATTON FREE LIBRARY,Rural,"7,359",884,"1,816",121,452,431,185
NH0121,BETHLEHEM PUBLIC LIBRARY,Rural,"2,519","1,088","17,381","11,000","1,465",555,773
NH0122,MANSFIELD PUBLIC LIBRARY,Rural,"1,399","1,300","1,750",615,988,741,278
NH0123,THORNTON PUBLIC LIBRARY,Rural,"2,757","2,132","1,875",804,"1,358",171,780
NH0124,HALL MEMORIAL LIBRARY,Town,"8,927","2,496","13,668","4,896","4,339",595,587
NH0125,GAY-KIMBALL LIBRARY,Rural,"2,149","1,144","6,051",980,"1,315",942,160
NH0126,TUFTONBORO FREE LIBRARY,Rural,"2,495","2,003","17,645",494,943,961,771
NH0127,UNITY FREE PUBLIC LIBRARY,Rural,"1,510",,"2,558",858,415,0,0
NH0127,UNITY FREE PUBLIC LIBRARY,Rural,"1,510",-1,,,,,
NH0128,WAKEFIELD PUBLIC LIBRARY,Rural,"5,259",,454,33,150,"3,667",0
NH0128,WAKEFIELD PUBLIC LIBRARY,Rural,"5,259",-1,,,,,
NH0129,GAFNEY LIBRARY,Rural,"6,025","1,300",771,620,"1,488",410,456
NH0131,BOSCAWEN PUBLIC LIBRARY,Town,"3,986","1,872","6,642",200,"2,100",250,300
NH0132,WALPOLE TOWN LIBRARY,Town,"3,673","2,463","12,219",346,804,"1,313","1,684"
NH0133,PILLSBURY FREE LIBRARY,Rural,"2,972","1,716","8,053",622,"2,680",505,865
NH0134,JOSEPH PATCH LIBRARY,Rural,828,,"1,335",360,365,404,358
NH0134,JOSEPH PATCH LIBRARY,Rural,828,-1,,,,,
NH0135,SHEDD FREE LIBRARY,Rural,"1,209",870,"3,903",0,"1,000",350,"1,200"
NH0137,WEARE PUBLIC LIBRARY,Rural,"9,223","2,340","20,018","3,401","5,356",835,823
NH0138,WEBSTER FREE PUBLIC LIBRARY,Rural,"1,951","1,100","1,445",7,453,363,190
NH0139,WEBSTER MEMORIAL LIBRARY,Rural,861,816,"1,510",110,158,304,240
NH0140,WESTMORELAND PUBLIC LIBRARY,Rural,"1,709","1,008","2,122",32,627,328,124
NH0141,WHITEFIELD PUBLIC LIBRARY,Rural,"2,513","1,520","5,000",0,"1,657",156,646
NH0142,BAKER FREE LIBRARY,Town,"8,319","2,808","41,000","1,040","5,646",519,"2,214"
NH0143,WILMOT PUBLIC LIBRARY,Rural,"1,423","1,144","2,525",50,374,526,489
NH0144,WILTON PUBLIC & GREGG FREE LIBRARY,Suburban,"3,933","1,872","12,214","3,363","3,827","1,029","1,334"
NH0145,CONANT PUBLIC LIBRARY,Rural,"4,191","1,105","2,268","1,788","3,850",200,150
NH0146,THAYER PUBLIC LIBRARY,Rural,"4,191",832,785,468,106,0,0
NH0147,NESMITH LIBRARY,Suburban,"16,057","3,276","52,056","3,042","8,508","1,049",185
NH0148,WOLFEBORO PUBLIC LIBRARY,Rural,"6,492","2,500","57,228","2,766","6,736","1,312","1,498"
NH0149,MOOSILAUKE PUBLIC LIBRARY,Rural,"1,450","2,080","1,820",480,348,253,46
NH0150,BROWN MEMORIAL LIBRARY,Rural,"1,696",896,"4,782",739,"1,404",551,657
NH0151,MARY E. BARTLETT LIBRARY,Suburban,"4,660","2,012","11,072",936,"1,201","1,093",785
NH0153,MINOT-SLEEPER LIBRARY,Rural,"3,277","2,148","19,809","2,637","1,374",756,"3,131"
NH0154,BROOKLINE PUBLIC LIBRARY,Rural,"5,835","2,048","12,419","3,238","2,499",835,462
NH0155,ALLENSTOWN PUBLIC LIBRARY,Suburban,"4,853","1,144","2,443",330,"1,179",538,298
NH0156,CANAAN TOWN LIBRARY,Rural,"3,863","1,664","9,904","3,687","3,617","1,075",986
NH0157,SMYTH PUBLIC LIBRARY,Rural,"4,154","2,068","3,133",128,"1,140",469,577
NH0158,ELKINS PUBLIC LIBRARY,Rural,"2,426","2,132","12,098","4,700",876,576,678
NH0159,TWIN MOUNTAIN PUBLIC LIBRARY,Rural,831,780,"1,175",0,663,429,28
NH0160,JAMES E. NICHOLS MEMORIAL LIBRARY,Rural,"1,051","1,248","2,812",395,"1,352",689,249
NH0161,SILSBY FREE PUBLIC LIBRARY,Town,"4,868","1,404","3,744",459,"1,616",528,312
NH0162,CHESTERFIELD PUBLIC LIBRARY,Rural,"3,585","1,741","6,239",245,"2,435",573,360
NH0163,CHICHESTER TOWN LIBRARY,Rural,"2,708","1,215","3,147",0,"1,041",383,315
NH0164,FISKE FREE LIBRARY,Town,"13,031","2,288","29,947","5,575","7,417",804,379
NH0165,SHEDD-PORTER MEMORIAL LIBRARY,Rural,"1,875","1,352","10,000","1,200","1,725",822,797
NH0166,COLEBROOK PUBLIC LIBRARY,Rural,"2,109","1,014","9,137",624,"1,805",461,781
NH0167,CONCORD PUBLIC LIBRARY,Town,"43,899","3,068","97,605","65,013","7,870","1,599","2,027"
NH0168,CONWAY PUBLIC LIBRARY,Town,"9,988","2,826","65,564","9,552","2,354",423,"1,439"
NH0169,POPE MEMORIAL LIBRARY,Town,"9,988","1,800","13,117","2,237","2,307",402,316
NH0170,GEORGE H. STOWELL FREE LIBRARY,Rural,"1,631",760,"3,198",710,915,414,504
NH0171,DALTON PUBLIC LIBRARY,Rural,950,,302,321,140,463,31
NH0171,DALTON PUBLIC LIBRARY,Rural,950,-1,,,,,
NH0172,COLBY MEMORIAL LIBRARY,Suburban,"4,512","1,820","7,216","2,978","2,740","1,156",641
NH0173,PHILBRICK-JAMES LIBRARY,Rural,"4,942","1,942","5,981",14,"2,145",813,969
NH0174,GILMAN LIBRARY,Rural,"5,998","1,080","13,104","2,401","4,465",594,706
NH0175,DEERING PUBLIC LIBRARY,Rural,"1,904",,"5,404",0,"1,001",705,0
NH0175,DEERING PUBLIC LIBRARY,Rural,"1,904",-1,,,,,
NH0176,DERRY PUBLIC LIBRARY,Suburban,"34,749","2,808","78,151","10,115","15,840",902,844
NH0177,TAYLOR LIBRARY,Suburban,"34,739","1,760","29,532","1,597","3,865",439,449
NH0179,DOVER PUBLIC LIBRARY,Suburban,"32,277","3,204","114,571","24,000","12,835","1,140","1,370"
NH0180,DUBLIN PUBLIC LIBRARY,Rural,"1,556","1,361","5,095",237,444,758,381
NH0181,DUNBARTON PUBLIC LIBRARY,Rural,"3,060","1,778","3,935",752,902,678,213
NH0182,DURHAM PUBLIC LIBRARY,Suburban,"14,306","2,430","62,951","2,600","6,143","3,491","2,586"
NH0183,EAST KINGSTON PUBLIC LIBRARY,Rural,"2,471","1,950","21,666","1,664","1,901","1,312",925
NH0184,AMHERST TOWN LIBRARY,Suburban,"11,940","3,022","47,145","5,108","5,832",946,"2,284"
NH0186,EFFINGHAM PUBLIC LIBRARY,Rural,"1,715",741,775,25,"1,040",340,250
NH0187,ENFIELD PUBLIC LIBRARY,Rural,"4,525","1,776","9,336",140,"3,985",963,"1,442"
NH0188,HARVEY-MITCHELL MEMORIAL LIBRARY,Town,"7,282","2,704","18,140",0,"7,295",738,927
NH0189,EPSOM PUBLIC LIBRARY,Rural,"4,896","2,040","16,974","2,483","1,488","1,178",670
NH0190,ERROL PUBLIC LIBRARY,Rural,303,624,780,71,466,261,22
NH0191,EXETER PUBLIC LIBRARY,Suburban,"16,253","2,912",320,996,"9,477","2,049","1,946"
NH0192,GOODWIN LIBRARY,Town,"6,818","1,560","6,500","4,999","1,178",536,501
NH0193,FITZWILLIAM TOWN LIBRARY,Rural,"2,382","1,040","10,325","1,046","2,795","1,155",548
NH0194,GEORGE HOLMES BIXBY MEMORIAL LIBRARY,Rural,"1,630","1,347","3,161",156,"1,183",512,443
NH0195,ABBIE GREENLEAF LIBRARY,Rural,"1,099","1,092","4,420","1,500",800,361,369
NH0196,ANDOVER PUBLIC LIBRARY,Rural,"2,424",714,"2,162",104,880,463,154
NH0197,FRANKLIN PUBLIC LIBRARY,Town,"8,810","3,550","5,200",208,"2,500",807,655
NH0198,FREEDOM PUBLIC LIBRARY,Rural,"1,694","1,104","8,258",291,"1,134",537,419
NH0199,FREMONT PUBLIC LIBRARY,Rural,"4,810","2,028","9,877",0,"4,192","1,056",687
NH0200,GILFORD PUBLIC LIBRARY,Rural,"7,799","2,526","77,447","12,688","6,136","1,798","1,092"
NH0202,GILMANTON CORNER PUBLIC LIBRARY,Rural,"3,989",750,743,6,709,0,0
NH0204,GOFFSTOWN PUBLIC LIBRARY,Suburban,"18,649","2,572","37,608","6,892","7,391","13,229","26,533"
NH0205,GORHAM PUBLIC LIBRARY,Town,"2,717","2,008","11,965","1,090","1,217",566,323
NH0206,OLIVE G. PETTIS LIBRARY,Rural,802,"1,404",500,20,334,358,79
NH0207,GRAFTON PUBLIC LIBRARY,Rural,"1,414",,"1,865",128,632,689,170
NH0207,GRAFTON PUBLIC LIBRARY,Rural,"1,414",-1,,,,,
NH0208,DUNBAR FREE LIBRARY,Rural,"3,437","1,783","8,921",20,"1,158","1,030","1,186"
NH0209,STEPHENSON MEMORIAL LIBRARY,Rural,"1,738","1,560","5,847",726,624,632,674
NH0210,WEEKS PUBLIC LIBRARY,Suburban,"4,120","2,704","3,406",260,"2,479",598,602
NH0211,CHAMBERLIN FREE PUBLIC LIBRARY,Rural,"1,988","1,872","5,866",0,"1,022",763,375
NH0213,HAMPSTEAD PUBLIC LIBRARY,Suburban,"9,118","2,551","42,105","3,644","4,086","1,171","1,445"
NH0214,LANE MEMORIAL LIBRARY,Suburban,"16,556","2,108","64,022","13,182","8,667","1,528","1,951"
NH0215,JAMES A. TUTTLE LIBRARY,Rural,"2,688","1,664","8,610","1,750","1,708",830,603
NH0216,HAMPTON FALLS FREE LIBRARY,Rural,"2,429","1,664","4,410",321,832,770,540
NH0217,HANCOCK TOWN LIBRARY,Rural,"1,757","1,654","11,343",999,"1,477",570,"1,020"
NH0218,HOWE LIBRARY,Town,"10,293","2,814","58,504","5,302","6,030",890,715
NH0219,HARRISVILLE PUBLIC LIBRARY,Rural,991,"1,186","3,069","1,325",535,550,879
NH0220,WOODSVILLE FREE PUBLIC LIBRARY,Rural,"4,648",,"1,073",58,251,"3,241",116
NH0220,WOODSVILLE FREE PUBLIC LIBRARY,Rural,"4,648",-1,,,,,
NH0221,PATTEN-NORTH HAVERHILL LIBRARY,Rural,"4,684",,"2,093",0,308,"3,266",44
NH0221,PATTEN-NORTH HAVERHILL LIBRARY,Rural,"4,684",-1,,,,,
NH0223,HAVERHILL LIBRARY ASSOCIATION,Rural,"4,648",832,"1,631",508,133,227,308
NH0224,HEBRON PUBLIC LIBRARY,Rural,641,780,"1,659",153,376,294,242
NH0230,DUMMER PUBLIC LIBRARY,Rural,307,312,562,0,160,42,123
NH0231,CAMPTON PUBLIC LIBRARY,Rural,"3,403",996,"2,352",458,"1,765",753,227
NH0232,SUTTON FREE LIBRARY,Rural,"2,006","1,144","3,657",805,458,461,502
NH0237,ACWORTH SILSBY PUBLIC LIBRARY,Rural,862,"1,144","2,967",375,304,240,223
NH0238,COOK MEMORIAL LIBRARY,Rural,"2,844","2,054","10,748","1,503","1,261","2,940","2,872"
NH0239,CHOCORUA PUBLIC LIBRARY,Rural,"2,918","1,144","1,005",100,681,154,22
NH0240,ASHLAND TOWN LIBRARY,Rural,"1,964",988,"3,133",0,"1,592",637,531
NH0241,CHESTER PUBLIC LIBRARY,Rural,"5,305","1,878","9,192","5,665",558,739,600
NH0242,GEORGE GAMBLE LIBRARY,Rural,"1,260",520,893,112,206,312,31
NH0243,HANOVER TOWN LIBRARY,Rural,"10,293","1,768","3,218","3,795",303,569,317
NH0244,GILSUM PUBLIC LIBRARY,Rural,757,586,"1,412",21,267,13,289
NH0246,SHELBURNE PUBLIC LIBRARY,Rural,355,,"1,120",154,234,173,154
NH0246,SHELBURNE PUBLIC LIBRARY,Rural,355,-1,,,,,
NH0247,RANDOLPH PUBLIC LIBRARY,Rural,331,520,"1,017",0,471,217,82
NH0249,ORFORD SOCIAL LIBRARY,Rural,"1,251","1,144","4,083",520,421,299,241
NH0251,GILMANTON IRON WORKS LIBRARY,Rural,"3,799",,132,0,192,"1,959",0
NH0251,GILMANTON IRON WORKS LIBRARY,Rural,"3,799",-1,,,,,
NH0253,MADBURY PUBLIC LIBRARY,Rural,"1,960","1,538","6,384",755,993,620,485
NH0254,WILLIAM ADAMS BACHELDER LIBRARY,Rural,"2,383",650,"2,440",40,820,435,484
NH0255,ROLLINSFORD PUBLIC LIBRARY,Suburban,"2,636","1,664","3,692","1,148","2,614",587,56
NH0256,GILMANTON YEAR-ROUND LIBRARY ASSOCIATION,Rural,"3,945","1,444","5,000",50,"3,150",287,222
NJ0001,ATLANTIC COUNTY LIBRARY,Suburban,"214,422","25,376","587,113","17,209","38,849","1,904","2,688"
NJ0003,ATLANTIC CITY FREE PUBLIC LIBRARY,City,"38,497","2,808","65,043","2,104","35,379",422,109
NJ0004,LINWOOD PUBLIC LIBRARY,Suburban,"6,971","2,649","22,516","1,008","4,926",0,975
NJ0005,MARGATE CITY PUBLIC LIBRARY,Suburban,"5,317","3,016","86,709","3,621","10,608","1,074",897
NJ0006,OTTO BRUYNS PUBLIC LIBRARY,Suburban,"8,434","2,912","10,797",544,"2,781",0,386
NJ0008,LEE MEMORIAL LIBRARY,Suburban,"6,848","2,808","59,121","3,030","5,816","8,928","8,482"
